id;ownerId;trustId;amount;currency;createdAt;acceptedAt;refusedAt;repaidAt;insuranceStatus;status;country
258b069b-cfc0-46cf-a377-52f2eb149919;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;100,8;EUR;01/12/2023;01/12/2023;;;ACTIVATED;TO_REPAY;FR
25988cd2-765e-4e16-bb27-9d2a0125d511;2a286f75-ade9-4d78-a969-04dc0e67f972;null;415,48;EUR;02/01/2024;;;;REFUSED;CREATED;FR
25a37e84-da61-4fab-b01d-ae94f03daf3c;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;112,75;EUR;21/11/2023;21/11/2023;;;ACTIVATED;TO_REPAY;DE
25abcc91-b3ae-425c-8f1f-d00f418953d4;2a286f75-ade9-4d78-a969-04dc0e67f972;9f5a726c-6708-4124-a9a0-5e8c22383e84;1353,6;EUR;15/12/2023;18/12/2023;;;REFUSED;TO_REPAY;FR
25bcc649-aa15-4894-ac48-96c0dbb9638d;266971ad-c449-4b38-8ff4-a997f6a452be;4bb872a9-657b-4d61-9158-bc42983bdb0c;10260;EUR;04/12/2023;04/12/2023;;;REFUSED;TO_REPAY;FR
25bd5fdd-d88b-4b2a-b937-4f6647cef3b3;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;168;EUR;15/11/2023;16/11/2023;;;ACTIVATED;PAST_DUE;DE
25bf2c2c-1d17-4565-8a29-f58f3dd1edbd;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;100,8;EUR;21/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;FR
25cd69aa-001f-4923-a962-9cf89ac4ef5b;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;4bb872a9-657b-4d61-9158-bc42983bdb0c;216;EUR;08/12/2023;11/12/2023;;;ACTIVATED;PAST_DUE;DE
25de75cd-1440-4a30-a5dd-06934b3e3d76;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;120;EUR;25/11/2023;28/11/2023;;;ACTIVATED;PAST_DUE;FR
26015627-a537-4490-9e48-ff44c8897e24;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;108,5;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
261f7c62-4ef9-430b-9d6f-fc8d44656645;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;272,13;EUR;17/12/2023;18/12/2023;;;REFUSED;TO_REPAY;FR
262cddb3-66b1-46f2-92bb-346ddbd5b775;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;319,2;EUR;21/11/2023;21/11/2023;;;ACTIVATED;PAST_DUE;ES
2633a323-fa06-4b04-9cb7-4ee222f2b4b9;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;174;EUR;03/11/2023;03/11/2023;;;REFUSED;PAST_DUE;FR
2649d10f-baad-4e2c-98c0-7710618d2c60;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;496,8;EUR;14/12/2023;15/12/2023;;;ACTIVATED;TO_REPAY;ES
26532d20-d649-48ce-9911-1aad6793fec4;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;73,03;EUR;02/11/2023;02/11/2023;;;REFUSED;PAST_DUE;ES
267472c7-e800-4d97-9533-e543bd9c8ab7;da049135-3092-4664-9906-2c08e5768e7d;4bb872a9-657b-4d61-9158-bc42983bdb0c;4992;EUR;27/12/2023;27/12/2023;;;ACTIVATED;TO_REPAY;ES
2681327f-5566-487e-9c7a-777677840694;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;72;EUR;02/01/2024;;;;QUOTED;CREATED;ES
2691ce16-df6e-4564-8d9d-aecb930f2dfb;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;121,2;EUR;17/08/2023;17/08/2023;;;ACTIVATED;PAST_DUE;FR
2692e2c3-0e1f-4f1f-aeab-c5ae5db36743;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;154;EUR;04/12/2023;05/12/2023;;;ACTIVATED;PAST_DUE;FR
26a9b65b-e318-4376-bbd9-cedd398b2f43;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;847;EUR;20/11/2023;20/11/2023;;;ACTIVATED;TO_REPAY;DE
26b17ce2-9002-4dc8-b2b6-597779b7018f;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;77;EUR;01/01/2024;02/01/2024;;;ACTIVATED;ACCEPTED;FR
26ba769d-35f7-4815-9c4d-5d098f7d54f1;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;1087,5;EUR;02/10/2023;02/10/2023;;;ACTIVATED;PAST_DUE;FR
26bc3bb6-c0d2-4687-a6bb-2297a140a4bd;f50abed9-54c8-4bda-adb1-cc4b47bff414;9f5a726c-6708-4124-a9a0-5e8c22383e84;1700;EUR;06/11/2023;19/12/2023;;;ACTIVATED;TO_REPAY;ES
26ca83a3-f0a7-4d95-bfa5-77374b576285;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;70;EUR;31/12/2023;02/01/2024;;;ACTIVATED;ACCEPTED;FR
26cb7092-9352-41c3-a129-80302a287397;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;70;EUR;31/12/2023;02/01/2024;;;ACTIVATED;ACCEPTED;DE
26d33cfa-1916-48e4-9fdf-2732219f1024;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;82,8;EUR;20/11/2023;20/11/2023;;;ACTIVATED;TO_REPAY;FR
26d96114-e1f2-4b18-80bf-fa4be67321e8;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;201,6;EUR;27/11/2023;27/11/2023;;;REFUSED;TO_REPAY;DE
26dbbc78-bfe0-43b2-b1ee-c4d1cbc23a89;bbb35227-f557-4a43-a93e-f546fc8e7b2a;null;4550;EUR;02/01/2024;;;;REFUSED;CREATED;FR
26dc6d8c-d3d7-4452-91f0-63323f13732c;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;127,26;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;DE
27074500-9030-47b4-8e29-a6d55babb4ee;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;209;EUR;06/11/2023;06/11/2023;;;ACTIVATED;PAST_DUE;FR
27229498-6905-4b78-9ad1-4944610436c0;2a286f75-ade9-4d78-a969-04dc0e67f972;null;821,56;EUR;02/01/2024;;;;QUOTED;CREATED;FR
27303707-77e3-4958-bf0a-8d0cc8429503;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;30,4;EUR;25/12/2023;26/12/2023;;;REFUSED;TO_REPAY;FR
273b5b04-d4d4-4ba6-b1b1-a32f2d6085ec;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;187,52;EUR;16/12/2023;18/12/2023;;;ACTIVATED;TO_REPAY;FR
2756fb28-ddda-4041-9115-700f285c9cd5;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;523,15;EUR;04/12/2023;04/12/2023;;;ACTIVATED;TO_REPAY;FR
27594e56-c8c0-4881-936c-cbb98376bef4;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;592,8;EUR;27/11/2023;27/11/2023;;;ACTIVATED;TO_REPAY;FR
2760015c-acd4-4d5b-88a9-48c7b871d2f6;58f5c525-1f5f-459f-987a-93ab73949b18;null;211,38;EUR;01/01/2024;;02/01/2024;;QUOTED;REFUSED;FR
27774e0e-36da-4133-bc2e-c2c002bc8141;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;70;EUR;23/12/2023;26/12/2023;;;REFUSED;TO_REPAY;FR
27821789-847c-46de-aad3-31fec0cbf81d;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;43,2;EUR;02/08/2023;02/08/2023;;;ACTIVATED;PAST_DUE;FR
2787e108-8575-49e8-8d3a-40afcb3a39cd;06f91e2f-89a8-4bca-8fc5-229b9b2c43d5;4bb872a9-657b-4d61-9158-bc42983bdb0c;210;EUR;04/08/2023;04/08/2023;;;ACTIVATED;PAST_DUE;FR
27977b49-b8d5-4094-9304-a984e5e7c62a;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;208,51;EUR;05/10/2023;05/10/2023;;;ACTIVATED;PAST_DUE;ES
27ad5ae3-20d0-4521-96c0-b0e1e4c0ff34;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;4bb872a9-657b-4d61-9158-bc42983bdb0c;216;EUR;07/12/2023;08/12/2023;;;ACTIVATED;PAST_DUE;DE
27b673f5-71b8-4048-9596-c60158387708;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;86,4;EUR;07/12/2023;07/12/2023;;;ACTIVATED;TO_REPAY;FR
27daa5ab-4f94-4e5b-baaf-6ce3778e47c2;4fee897c-4401-4ec7-90cb-60beb45937b8;db0d8688-9496-405b-b853-96bdcd4fa630;1500;EUR;22/11/2023;23/11/2023;;;REFUSED;PAST_DUE;FR
27e4fd81-549d-42e1-a0e0-100463554fb9;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;113,62;EUR;24/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
27f1e9b9-93d2-41c1-b51c-af4a4a9cae9f;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;147,19;EUR;02/11/2023;02/11/2023;;;ACTIVATED;PAST_DUE;ES
27f84a2a-784a-4280-a914-62a046be554f;58f5c525-1f5f-459f-987a-93ab73949b18;null;152,7;EUR;15/12/2023;;02/01/2024;;REFUSED;REFUSED;ES
28116a32-7ab0-4c5d-8bda-0b9296265161;58f5c525-1f5f-459f-987a-93ab73949b18;null;70;EUR;16/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
281c6781-3d1e-44d4-a3fe-42b34e666c2a;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;121,1;EUR;15/12/2023;15/12/2023;;;REFUSED;TO_REPAY;ES
2838ff20-ca11-4b33-9364-0108b38bd544;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;3240;EUR;01/01/2024;;;;QUOTED;CREATED;ES
28504465-4eb3-4a2c-bbe1-f5e392f41ded;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;474,21;EUR;17/12/2023;18/12/2023;;;ACTIVATED;TO_REPAY;ES
285bd966-265a-4942-90dd-d1fd098573e9;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;573,55;EUR;20/11/2023;20/11/2023;;;ACTIVATED;TO_REPAY;FR
285c58f9-ec8a-4993-817f-6a4550a91c3a;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;742,5;EUR;20/11/2023;20/11/2023;;;REFUSED;PAST_DUE;ES
2864f704-3e74-4544-83a8-0a72dee44818;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;197,4;EUR;14/11/2023;15/11/2023;;;REFUSED;PAST_DUE;FR
286b0591-8135-476b-8bd3-903e287ca7ef;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;63;EUR;31/12/2023;02/01/2024;;;QUOTED;ACCEPTED;ES
28afb604-51e4-45ed-9e25-01c3033461d6;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;240;EUR;05/12/2023;05/12/2023;;;ACTIVATED;TO_REPAY;FR
28b00bb2-df3d-4841-b907-af5ca9043c1c;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;60,8;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
28cc05b6-4d12-4556-abc8-6cf40e54b881;58f5c525-1f5f-459f-987a-93ab73949b18;null;579,92;EUR;29/12/2023;02/01/2024;;;ACTIVATED;TO_REPAY;ES
28d33dfc-65c7-47e6-a4b4-134972a78ae7;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;4bb872a9-657b-4d61-9158-bc42983bdb0c;4320;EUR;07/12/2023;08/12/2023;;;ACTIVATED;PAST_DUE;FR
28e433b6-5249-4684-8947-7c60ca91d94c;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;264;EUR;17/11/2023;17/11/2023;;;REFUSED;PAST_DUE;FR
28e4e960-1c20-41bd-94ca-8d9b5fe675bb;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;570;EUR;02/01/2024;;;;REFUSED;CREATED;ES
28fb1943-ffe5-422c-b617-a24d02427c62;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;30,4;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
2903db9c-ae74-49e7-a175-4ab1d1bb8c75;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;523,6;EUR;18/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;ES
29133281-b2a4-4443-830e-e81ff424b1e1;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;86,4;EUR;10/11/2023;10/11/2023;;;ACTIVATED;TO_REPAY;FR
2920c8e3-90ed-4d75-b6fd-c8299663f81b;93f26351-270d-4afa-aba5-71ed06df8a3a;9f5a726c-6708-4124-a9a0-5e8c22383e84;10752;EUR;07/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;FR
292bc16c-2493-4754-8095-ac13a5dc5f84;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;113,4;EUR;06/10/2023;06/10/2023;;;ACTIVATED;PAST_DUE;FR
293359a4-a374-4919-8d88-21430d122094;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;189;EUR;21/12/2023;22/12/2023;;;ACTIVATED;TO_REPAY;DE
2940cbec-bccd-4b46-9e51-3e2bbe257110;2a286f75-ade9-4d78-a969-04dc0e67f972;db0d8688-9496-405b-b853-96bdcd4fa630;423;EUR;21/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;FR
29458a8a-429c-481f-9c0f-3292933680e5;2a286f75-ade9-4d78-a969-04dc0e67f972;null;3519,36;EUR;02/01/2024;;;;REFUSED;CREATED;DE
295701a2-f5c9-45da-9c64-173da50a0eef;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;675;EUR;04/12/2023;04/12/2023;;;REFUSED;TO_REPAY;FR
2969c5b3-0e6d-43f8-98b1-c962b36d6022;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;3025;EUR;31/12/2023;;;;QUOTED;CREATED;FR
29770c20-3baf-408c-abef-52bcdbaa3788;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;43,2;EUR;13/12/2023;15/12/2023;;;REFUSED;TO_REPAY;ES
299c5a01-3684-4b5c-b388-b42c2ecf0d5a;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;79,2;EUR;07/11/2023;09/11/2023;;;ACTIVATED;TO_REPAY;FR
299e0518-c7b4-4154-8d86-1f6a68057e21;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;558,49;EUR;11/12/2023;11/12/2023;;;ACTIVATED;TO_REPAY;ES
29a2dd33-75ff-46c5-9293-2c67f6e7029a;1c7465de-de62-4c47-8d0e-bfec43d09320;db0d8688-9496-405b-b853-96bdcd4fa630;15990;EUR;13/12/2023;13/12/2023;;;ACTIVATED;TO_REPAY;FR
29acd8ac-5a23-4ae0-b2a1-41cfe3dd9ab5;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;376;EUR;21/12/2023;21/12/2023;;;REFUSED;TO_REPAY;FR
29b671f4-ae69-49ea-84de-eaf9f91d827b;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;504;EUR;27/12/2023;27/12/2023;;;ACTIVATED;TO_REPAY;FR
29bbc907-0069-4e61-8d6c-484c9438616c;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;237,6;EUR;09/10/2023;09/10/2023;;;ACTIVATED;PAST_DUE;FR
29d18b35-9243-415f-a80a-fd2c65fc8167;2a286f75-ade9-4d78-a969-04dc0e67f972;null;881,72;EUR;02/01/2024;;;;REFUSED;CREATED;FR
29ea3da8-d813-4a79-b415-eee73595ee0f;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;72;EUR;23/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;ES
2a1aa216-6b95-4fc5-9b1c-72f9408600d9;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;65,46;EUR;04/12/2023;05/12/2023;;;ACTIVATED;TO_REPAY;ES
2a24522e-d86e-4135-ab91-e95d0ba6d7d7;917c8cb9-9ee5-48b7-b406-5010e231fbf2;db0d8688-9496-405b-b853-96bdcd4fa630;6048;EUR;04/12/2023;04/12/2023;;;ACTIVATED;PAST_DUE;DE
2a314a2d-28a8-4332-a5b2-1591508953ac;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;180;EUR;03/12/2023;04/12/2023;;;ACTIVATED;TO_REPAY;FR
2a500946-1201-47c9-bca4-3082ff30f016;da049135-3092-4664-9906-2c08e5768e7d;9f5a726c-6708-4124-a9a0-5e8c22383e84;15960;EUR;15/12/2023;18/12/2023;;;REFUSED;TO_REPAY;FR
2a50680e-ceda-4c12-91a4-a1aa41cafade;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;36;EUR;19/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;FR
2a5e03a7-011a-4930-8ed5-1a28518e9e31;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;253,8;EUR;15/11/2023;17/11/2023;;;REFUSED;TO_REPAY;DE
2a75da5f-31e3-4b0f-a5bc-3df85c8ec4ec;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;237,6;EUR;12/12/2023;13/12/2023;;;ACTIVATED;TO_REPAY;FR
2a88a485-07e7-4c65-b109-b10de4b13a96;2a286f75-ade9-4d78-a969-04dc0e67f972;null;2635,76;EUR;02/01/2024;;;;REFUSED;CREATED;DE
2a92e5e2-ca74-4445-8d95-348e1a638c43;bbb35227-f557-4a43-a93e-f546fc8e7b2a;9f5a726c-6708-4124-a9a0-5e8c22383e84;1400;EUR;06/11/2023;06/11/2023;;;REFUSED;PAST_DUE;DE
2aa1626a-6d6f-453c-a251-d48277729a01;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;136,8;EUR;29/11/2023;30/11/2023;;;ACTIVATED;TO_REPAY;FR
2aa1f569-15de-4440-b062-e63ef7d8fb0c;917c8cb9-9ee5-48b7-b406-5010e231fbf2;null;3805,68;EUR;02/01/2024;;;;QUOTED;CREATED;FR
2abf1b87-de9a-4928-ae3b-db090f026411;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;9f5a726c-6708-4124-a9a0-5e8c22383e84;150;EUR;09/12/2023;11/12/2023;;;REFUSED;PAST_DUE;DE
2affe206-5558-4c67-a168-90e6feab9d4c;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;738,72;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;ES
2b9cd960-3891-47c7-8247-f7b6f5e216f9;58f5c525-1f5f-459f-987a-93ab73949b18;null;200,3;EUR;17/12/2023;;02/01/2024;;QUOTED;REFUSED;DE
2ba39f6e-3023-43f3-a2e4-7d152a73e8fd;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;72;EUR;22/12/2023;26/12/2023;;;REFUSED;TO_REPAY;ES
2bb5acfd-3196-4169-bbb6-f852f4fa5c44;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;100,8;EUR;20/12/2023;21/12/2023;;;REFUSED;TO_REPAY;FR
2bb975cd-6163-4976-af57-ba01169dda88;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;71,64;EUR;16/12/2023;18/12/2023;;;ACTIVATED;TO_REPAY;FR
2bc1bccb-b39f-4948-a11b-9d582a8f0928;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;504;EUR;06/12/2023;06/12/2023;;;REFUSED;TO_REPAY;FR
2bd598cc-98f2-45b7-80cc-0684a501ba63;2a286f75-ade9-4d78-a969-04dc0e67f972;null;1248,32;EUR;02/01/2024;;;;QUOTED;CREATED;FR
2bdb692c-8bd2-45aa-92a2-072ffdfc87b4;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;28,8;EUR;14/12/2023;15/12/2023;;;REFUSED;TO_REPAY;FR
2becc412-a157-47c7-82e1-14356f047746;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;84;EUR;26/12/2023;27/12/2023;;;ACTIVATED;TO_REPAY;FR
2bfc1b06-d5c7-4a56-b58e-592b961ff610;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;173,92;EUR;20/12/2023;20/12/2023;;;REFUSED;TO_REPAY;FR
2c2351bc-e828-47ab-a665-7f5d81f111a1;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;65,8;EUR;01/12/2023;01/12/2023;;;REFUSED;TO_REPAY;FR
2c28511b-de83-4dd1-97d7-95fa18cfa429;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;224;EUR;17/11/2023;17/11/2023;;;REFUSED;PAST_DUE;DE
2c2bec2d-6587-4ce6-a719-c3f434f3c53b;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;144;EUR;21/12/2023;22/12/2023;;;ACTIVATED;TO_REPAY;FR
2c35628d-1ccf-46db-98e0-3fb73d68de2e;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;9f5a726c-6708-4124-a9a0-5e8c22383e84;119;EUR;05/12/2023;06/12/2023;;;REFUSED;PAST_DUE;FR
2c46a0fe-8a5a-44ac-8122-8a9822a9cd3f;c7cc07b9-acc7-49cc-a21c-a12774f41d6e;db0d8688-9496-405b-b853-96bdcd4fa630;25200;EUR;14/11/2023;15/11/2023;;;ACTIVATED;PAST_DUE;DE
2c4f9fc9-0f83-4a8d-b1b9-113f9eaa726b;f50abed9-54c8-4bda-adb1-cc4b47bff414;9f5a726c-6708-4124-a9a0-5e8c22383e84;1750;EUR;05/12/2023;19/12/2023;;;REFUSED;TO_REPAY;FR
2c65c5e4-a96d-42a5-877f-439a66489a38;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;231,2;EUR;09/12/2023;11/12/2023;;;REFUSED;TO_REPAY;ES
2c97a54a-c207-4e30-84d1-1a5231cc527e;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;145,2;EUR;02/12/2023;04/12/2023;;;REFUSED;PAST_DUE;FR
2c9cb8f4-4cf3-4a56-b720-dc790f6afcce;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;312;EUR;09/08/2023;09/08/2023;;;ACTIVATED;PAST_DUE;FR
2cb72502-1ab4-4bbf-9370-af165bca7115;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;110;EUR;17/11/2023;17/11/2023;;;ACTIVATED;PAST_DUE;FR
2cc39129-d900-49a6-8261-30576f603d4f;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;99,75;EUR;16/11/2023;17/11/2023;;;REFUSED;PAST_DUE;ES
2cdf2c92-fc3e-4f6c-9b6e-5c8a6b26e821;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;960;EUR;13/11/2023;14/11/2023;;;ACTIVATED;PAST_DUE;FR
2ce898d3-12e7-409f-b5e8-87f239e8fccf;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;290,96;EUR;26/11/2023;27/11/2023;;;ACTIVATED;TO_REPAY;ES
2cfa52e5-081f-4d3e-9d07-10d76116e6ab;2a286f75-ade9-4d78-a969-04dc0e67f972;null;973,84;EUR;02/01/2024;;;;REFUSED;CREATED;FR
2d032564-d6a7-4c49-9936-33158152f60a;58f5c525-1f5f-459f-987a-93ab73949b18;null;496,4;EUR;01/01/2024;02/01/2024;;;QUOTED;ACCEPTED;FR
2d1e6ffe-baa1-4f47-9e7e-ee91e52feed2;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;165,48;EUR;04/12/2023;05/12/2023;;;REFUSED;TO_REPAY;FR
2d368ceb-ca3a-417b-a44e-e9a3f70d5486;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;305,42;EUR;18/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;ES
2d4ac29f-95c6-493e-8cf9-ff09bd99aae2;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;70;EUR;26/11/2023;27/11/2023;;;REFUSED;PAST_DUE;FR
